run_id,experiment,model_name,started_at,ended_at,param_ccp_alpha,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,metric_cv_MAE,metric_cv_MAE_std,tag_phase,tag_stage,metric_MAE,metric_RMSE,metric_R2,metric_best_cv_MAE,param_bootstrap,param_n_estimators
d94674c9,phase4_tuning,Random Forest,2026-09-10T09:55:37.819381+00:00,2026-09-10T09:55:37.819403+00:00,,20,sqrt,2,36,0.3166237844948429,0.028378581961099,phase4_tuning,cv_trial,,,,,True,780.0
c3a5cb56,phase4_tuning,Random Forest,2026-09-10T09:55:37.982956+00:00,2026-09-10T09:55:37.982977+00:00,,3,0.5,1,15,0.2942357408476617,0.0335797464415537,phase4_tuning,cv_trial,,,,,False,376.0
bce27044,phase4_tuning,Random Forest,2026-09-10T09:55:38.143599+00:00,2026-09-10T09:55:38.143625+00:00,,22,log2,17,34,0.3594063800279052,0.0298893885563878,phase4_tuning,cv_trial,,,,,False,787.0
b7c1f36e,phase4_tuning,Random Forest,2026-09-10T09:55:38.304493+00:00,2026-09-10T09:55:38.304520+00:00,,29,log2,14,31,0.3436334931118506,0.0293650626087147,phase4_tuning,cv_trial,,,,,False,137.0
29bcb46f,phase4_tuning,Random Forest,2026-09-10T09:55:38.471759+00:00,2026-09-10T09:55:38.471776+00:00,,15,log2,8,28,0.3156918214450254,0.0294443193611546,phase4_tuning,cv_trial,,,,,False,126.0
282994e2,phase4_tuning,Random Forest,2026-09-10T09:55:38.644640+00:00,2026-09-10T09:55:38.644656+00:00,,23,,15,34,0.2870737407769204,0.0384866820658292,phase4_tuning,cv_trial,,,,,False,552.0
7c78bd54,phase4_tuning,Random Forest,2026-09-10T09:55:38.806577+00:00,2026-09-10T09:55:38.806602+00:00,,18,log2,4,36,0.3059634306154079,0.0287922290152957,phase4_tuning,cv_trial,,,,,False,291.0
2fedf824,phase4_tuning,Random Forest,2026-09-10T09:55:38.972484+00:00,2026-09-10T09:55:38.972512+00:00,,19,0.5,14,7,0.3068099939104557,0.0317041719327336,phase4_tuning,cv_trial,,,,,True,198.0
2530ccfa,phase4_tuning,Random Forest,2026-09-10T09:55:39.177712+00:00,2026-09-10T09:55:39.177756+00:00,,11,0.7,17,32,0.2950872783455699,0.0345637595995291,phase4_tuning,cv_trial,,,,,False,198.0
56716442,phase4_tuning,Random Forest,2026-09-10T09:55:39.339916+00:00,2026-09-10T09:55:39.339940+00:00,,3,0.5,1,4,0.2945868143991217,0.0329428463413387,phase4_tuning,cv_trial,,,,,False,227.0
b18b562e,phase4_tuning,Random Forest,2026-09-10T09:55:39.496350+00:00,2026-09-10T09:55:39.496372+00:00,,27,sqrt,3,25,0.2753735837871574,0.0309538361916328,phase4_tuning,cv_trial,,,,,False,725.0
5ab8fbd0,phase4_tuning,Random Forest,2026-09-10T09:55:39.669927+00:00,2026-09-10T09:55:39.669949+00:00,,17,sqrt,10,3,0.3089608867656602,0.0301497871921081,phase4_tuning,cv_trial,,,,,False,203.0
40b5a8ad,phase4_tuning,Random Forest,2026-09-10T09:55:39.974881+00:00,2026-09-10T09:55:39.974899+00:00,,24,0.7,1,2,,,phase4_tuning,best_of_search,0.1704314816206871,0.311938848814761,0.9181456555429338,0.1477229404377953,False,502.0
32f7ba33,phase4_tuning,Decision Tree,2026-09-10T17:30:57.974262+00:00,2026-09-10T17:30:57.974275+00:00,0.0074908023769472,16,log2,8,22,0.3905141896568568,0.0137871275456911,phase4_tuning,cv_trial,,,,,,
83e6fa5d,phase4_tuning,Decision Tree,2026-09-10T17:30:59.565547+00:00,2026-09-10T17:30:59.565562+00:00,0.0031203728088487,12,log2,4,25,0.34359056530908,0.0307925102713234,phase4_tuning,cv_trial,,,,,,
7c87a24d,phase4_tuning,Decision Tree,2026-09-10T17:30:59.648106+00:00,2026-09-10T17:30:59.648117+00:00,0.013017769458977,3,0.5,6,3,0.3245397784459017,0.0294911912037085,phase4_tuning,cv_trial,,,,,,
c234c45c,phase4_tuning,Decision Tree,2026-09-10T17:30:59.739867+00:00,2026-09-10T17:30:59.739883+00:00,0.003636499344142,2,0.5,12,26,0.3476753537132175,0.0330927663592437,phase4_tuning,cv_trial,,,,,,
5a0a70fa,phase4_tuning,Decision Tree,2026-09-10T17:30:59.822979+00:00,2026-09-10T17:30:59.822992+00:00,0.0058245828039608,11,0.5,16,16,0.3304992194399186,0.0255747112958926,phase4_tuning,cv_trial,,,,,,
6a36f091,phase4_tuning,Decision Tree,2026-09-10T17:30:59.902728+00:00,2026-09-10T17:30:59.902740+00:00,0.0091213996843407,16,0.9,19,4,0.3443676263289564,0.0331603950152316,phase4_tuning,cv_trial,,,,,,
d722a19c,phase4_tuning,Decision Tree,2026-09-10T17:30:59.981051+00:00,2026-09-10T17:30:59.981063+00:00,0.0171988081347264,8,0.7,9,19,0.3247494141397725,0.0596916339938099,phase4_tuning,cv_trial,,,,,,
e65c397d,phase4_tuning,Decision Tree,2026-09-10T17:31:00.062044+00:00,2026-09-10T17:31:00.062057+00:00,0.0189777107450666,15,sqrt,9,27,0.4019870928454023,0.0594351035863209,phase4_tuning,cv_trial,,,,,,
2a4c1a9e,phase4_tuning,Decision Tree,2026-09-10T17:31:00.150160+00:00,2026-09-10T17:31:00.150173+00:00,0.0019534422801276,16,0.5,7,9,0.2539362268220096,0.052050011946244,phase4_tuning,cv_trial,,,,,,
3796ad24,phase4_tuning,Decision Tree,2026-09-10T17:31:00.255646+00:00,2026-09-10T17:31:00.255658+00:00,0.0006877704223043,15,,4,5,0.1715050441104248,0.0585538011816148,phase4_tuning,cv_trial,,,,,,
6510d6cb,phase4_tuning,Decision Tree,2026-09-10T17:31:00.344707+00:00,2026-09-10T17:31:00.344719+00:00,0.0062342215217882,7,0.9,10,5,0.2896673362651465,0.0457625219016297,phase4_tuning,cv_trial,,,,,,
23bd5839,phase4_tuning,Decision Tree,2026-09-10T17:31:00.433400+00:00,2026-09-10T17:31:00.433411+00:00,0.0036970891105105,19,sqrt,12,35,0.3659692653585322,0.0301492333633188,phase4_tuning,cv_trial,,,,,,
ca421462,phase4_tuning,Decision Tree,2026-09-10T17:31:00.521164+00:00,2026-09-10T17:31:00.521175+00:00,0.0079030047200362,5,0.9,16,16,0.3259695048999548,0.0370879361252004,phase4_tuning,cv_trial,,,,,,
45b95b7c,phase4_tuning,Decision Tree,2026-09-10T17:31:00.610958+00:00,2026-09-10T17:31:00.610971+00:00,0.0017698500410383,9,0.7,16,19,0.2874262111602124,0.0331383524593524,phase4_tuning,cv_trial,,,,,,
b4dacf2a,phase4_tuning,Decision Tree,2026-09-10T17:31:00.702757+00:00,2026-09-10T17:31:00.702768+00:00,0.0107938426477815,14,,15,2,0.3456522764152144,0.0293360757843917,phase4_tuning,cv_trial,,,,,,
fecbc2f0,phase4_tuning,Decision Tree,2026-09-10T17:31:00.797022+00:00,2026-09-10T17:31:00.797034+00:00,0.0003127281348238,10,,12,9,0.2783843013370868,0.0353450434767223,phase4_tuning,cv_trial,,,,,,
4dbde2c2,phase4_tuning,Decision Tree,2026-09-10T17:31:00.883484+00:00,2026-09-10T17:31:00.883497+00:00,0.000110442342472,12,log2,17,9,0.3623205812865278,0.0387745190664256,phase4_tuning,cv_trial,,,,,,
510c4c57,phase4_tuning,Decision Tree,2026-09-10T17:31:00.962428+00:00,2026-09-10T17:31:00.962439+00:00,0.0145801433608197,2,log2,5,29,0.5783237404341628,0.0123926527474804,phase4_tuning,cv_trial,,,,,,
2649abfb,phase4_tuning,Decision Tree,2026-09-10T17:31:01.040791+00:00,2026-09-10T17:31:01.040803+00:00,0.0172620685175118,9,0.5,2,34,0.3273469514207573,0.055953532780034,phase4_tuning,cv_trial,,,,,,
ae374388,phase4_tuning,Decision Tree,2026-09-10T17:31:01.131779+00:00,2026-09-10T17:31:01.131791+00:00,0.0012711670057204,6,log2,12,23,0.3972568038913205,0.0437094910257625,phase4_tuning,cv_trial,,,,,,
9da23d33,phase4_tuning,Decision Tree,2026-09-10T17:31:01.226093+00:00,2026-09-10T17:31:01.226108+00:00,0.0177442548515265,2,log2,5,15,0.5783237404341628,0.0123926527474804,phase4_tuning,cv_trial,,,,,,
a91ab317,phase4_tuning,Decision Tree,2026-09-10T17:31:01.305761+00:00,2026-09-10T17:31:01.305773+00:00,0.0169782764853216,6,sqrt,14,28,0.4330588056803123,0.0409887457105693,phase4_tuning,cv_trial,,,,,,
e8933d52,phase4_tuning,Decision Tree,2026-09-10T17:31:01.391879+00:00,2026-09-10T17:31:01.391895+00:00,0.0104546565876398,16,sqrt,10,14,0.3667555089327766,0.0571204593713746,phase4_tuning,cv_trial,,,,,,
388903c1,phase4_tuning,Decision Tree,2026-09-10T17:31:01.478938+00:00,2026-09-10T17:31:01.478948+00:00,0.0040343840467079,8,,4,31,0.2351540151732329,0.0370595048226071,phase4_tuning,cv_trial,,,,,,
d7f0c6a9,phase4_tuning,Decision Tree,2026-09-10T17:31:01.551595+00:00,2026-09-10T17:31:01.551607+00:00,0.0027866290881175,8,0.7,15,30,0.2982905130149229,0.0275078356796604,phase4_tuning,cv_trial,,,,,,
592d8d1e,phase4_tuning,Decision Tree,2026-09-10T17:31:01.646944+00:00,2026-09-10T17:31:01.646958+00:00,0.0045759633098324,8,log2,19,23,0.381964933474283,0.033293111125711,phase4_tuning,cv_trial,,,,,,
cff552c5,phase4_tuning,Decision Tree,2026-09-10T17:31:01.741588+00:00,2026-09-10T17:31:01.741600+00:00,0.0176093567803051,11,0.7,6,29,0.2996385860091247,0.0408746772332257,phase4_tuning,cv_trial,,,,,,
717950c6,phase4_tuning,Decision Tree,2026-09-10T17:31:01.823710+00:00,2026-09-10T17:31:01.823722+00:00,0.0160734415379822,13,0.5,11,29,0.3268057715616414,0.0361698946031143,phase4_tuning,cv_trial,,,,,,
ff90d64b,phase4_tuning,Decision Tree,2026-09-10T17:31:01.917865+00:00,2026-09-10T17:31:01.917881+00:00,0.0071259567615394,2,,13,4,0.3049568009685879,0.0257559107997499,phase4_tuning,cv_trial,,,,,,
fdea777d,phase4_tuning,Decision Tree,2026-09-10T17:31:01.999549+00:00,2026-09-10T17:31:01.999560+00:00,0.0001390426106238,9,log2,9,38,0.3623534466934549,0.0570170091367366,phase4_tuning,cv_trial,,,,,,
02f53a57,phase4_tuning,Decision Tree,2026-09-10T17:31:02.088187+00:00,2026-09-10T17:31:02.088198+00:00,0.0138487206578054,11,0.5,15,33,0.3287412161916019,0.0414554074722656,phase4_tuning,cv_trial,,,,,,
fd4a7e52,phase4_tuning,Decision Tree,2026-09-10T17:31:02.175633+00:00,2026-09-10T17:31:02.175646+00:00,0.0103758124348673,10,0.5,17,13,0.3293542711672931,0.0352404520368029,phase4_tuning,cv_trial,,,,,,
0e5d91cc,phase4_tuning,Decision Tree,2026-09-10T17:31:02.257318+00:00,2026-09-10T17:31:02.257333+00:00,0.0050356459165072,3,log2,17,38,0.4670815809966468,0.0518939277949853,phase4_tuning,cv_trial,,,,,,
26a75a71,phase4_tuning,Decision Tree,2026-09-10T17:31:02.352463+00:00,2026-09-10T17:31:02.352480+00:00,0.0056968098875493,18,log2,17,3,0.3717929986771569,0.0275958987731366,phase4_tuning,cv_trial,,,,,,
cf469f7c,phase4_tuning,Decision Tree,2026-09-10T17:31:02.431568+00:00,2026-09-10T17:31:02.431578+00:00,0.0100535804645772,6,,1,20,0.3030525307581183,0.0292771945258322,phase4_tuning,cv_trial,,,,,,
b3b665e8,phase4_tuning,Decision Tree,2026-09-10T17:31:02.506913+00:00,2026-09-10T17:31:02.506949+00:00,0.0136141090310953,13,sqrt,6,33,0.361104448733366,0.0349510422744814,phase4_tuning,cv_trial,,,,,,
41686f33,phase4_tuning,Decision Tree,2026-09-10T17:31:02.620461+00:00,2026-09-10T17:31:02.620477+00:00,0.0118539344775878,12,log2,17,39,0.388429584287717,0.0377581573604019,phase4_tuning,cv_trial,,,,,,
3b3e71fd,phase4_tuning,Decision Tree,2026-09-10T17:31:02.701148+00:00,2026-09-10T17:31:02.701163+00:00,0.007355662654385,3,0.9,11,17,0.3364148392979881,0.0307383923759634,phase4_tuning,cv_trial,,,,,,
13dbe149,phase4_tuning,Decision Tree,2026-09-10T17:31:02.777897+00:00,2026-09-10T17:31:02.777909+00:00,0.0167060499117847,7,0.7,3,21,0.3220278586695471,0.0441843125391144,phase4_tuning,cv_trial,,,,,,
d718b270,phase4_tuning,Decision Tree,2026-09-10T17:31:02.854194+00:00,2026-09-10T17:31:02.854206+00:00,0.0065191781040376,5,log2,3,20,0.3611905707947233,0.0318988161308766,phase4_tuning,cv_trial,,,,,,
e1bb7a42,phase4_tuning,Decision Tree,2026-09-10T17:31:02.942257+00:00,2026-09-10T17:31:02.942272+00:00,0.0069733197458345,8,0.5,9,34,0.3235127678814739,0.0249327713136379,phase4_tuning,cv_trial,,,,,,
41633429,phase4_tuning,Decision Tree,2026-09-10T17:31:03.018891+00:00,2026-09-10T17:31:03.018902+00:00,0.0079514404217504,8,sqrt,8,2,0.3547723141411932,0.0633175137444909,phase4_tuning,cv_trial,,,,,,
0dd4fd5a,phase4_tuning,Decision Tree,2026-09-10T17:31:03.102846+00:00,2026-09-10T17:31:03.102856+00:00,0.0135138023407856,19,0.9,10,36,0.3301614084022433,0.0308339745266821,phase4_tuning,cv_trial,,,,,,
08459d5e,phase4_tuning,Decision Tree,2026-09-10T17:31:03.180562+00:00,2026-09-10T17:31:03.180573+00:00,0.0045710004359459,17,sqrt,16,3,0.3802344312840833,0.0331416394296712,phase4_tuning,cv_trial,,,,,,
1488df8c,phase4_tuning,Decision Tree,2026-09-10T17:31:03.262905+00:00,2026-09-10T17:31:03.262916+00:00,0.0199250739951584,13,0.7,5,33,0.320678900770267,0.0239213905642628,phase4_tuning,cv_trial,,,,,,
9ac8845d,phase4_tuning,Decision Tree,2026-09-10T17:31:03.344974+00:00,2026-09-10T17:31:03.344986+00:00,0.0126620291454653,10,,3,20,0.3080354680983702,0.0343905741497243,phase4_tuning,cv_trial,,,,,,
12cc2235,phase4_tuning,Decision Tree,2026-09-10T17:31:03.423554+00:00,2026-09-10T17:31:03.423569+00:00,0.0145191135774047,4,0.5,1,25,0.3107821810038305,0.0241712581167252,phase4_tuning,cv_trial,,,,,,
1bcc73fd,phase4_tuning,Decision Tree,2026-09-10T17:31:03.518132+00:00,2026-09-10T17:31:03.518143+00:00,0.0170185689753502,18,0.5,6,21,0.3302651611293788,0.0619036456846292,phase4_tuning,cv_trial,,,,,,
9e0c40be,phase4_tuning,Decision Tree,2026-09-10T17:31:03.606218+00:00,2026-09-10T17:31:03.606229+00:00,0.011613732428729,17,0.9,3,26,0.3026136635701603,0.0395988180221326,phase4_tuning,cv_trial,,,,,,
bfe3f55e,phase4_tuning,Decision Tree,2026-09-10T17:31:03.697487+00:00,2026-09-10T17:31:03.697499+00:00,0.0001012316769243,15,sqrt,2,36,0.290674851047541,0.0520014914788768,phase4_tuning,cv_trial,,,,,,
350013a8,phase4_tuning,Decision Tree,2026-09-10T17:31:03.787043+00:00,2026-09-10T17:31:03.787056+00:00,0.013039225190052,10,0.5,1,5,0.3207659904602433,0.0454645286669755,phase4_tuning,cv_trial,,,,,,
fb318993,phase4_tuning,Decision Tree,2026-09-10T17:31:03.868474+00:00,2026-09-10T17:31:03.868487+00:00,0.004744981749936,17,0.5,8,8,0.3011155024368957,0.0396303586861864,phase4_tuning,cv_trial,,,,,,
974594ab,phase4_tuning,Decision Tree,2026-09-10T17:31:03.947102+00:00,2026-09-10T17:31:03.947114+00:00,0.0144187984850425,2,0.5,19,23,0.3476753537132175,0.0330927663592437,phase4_tuning,cv_trial,,,,,,
b80a74d0,phase4_tuning,Decision Tree,2026-09-10T17:31:04.022283+00:00,2026-09-10T17:31:04.022294+00:00,0.0053040473536345,15,0.9,6,39,0.2600059187123854,0.0522431860130627,phase4_tuning,cv_trial,,,,,,
db94269c,phase4_tuning,Decision Tree,2026-09-10T17:31:04.100310+00:00,2026-09-10T17:31:04.100321+00:00,0.0078619544933352,9,log2,2,22,0.3905284860779333,0.0398557346919715,phase4_tuning,cv_trial,,,,,,
7b9efe9b,phase4_tuning,Decision Tree,2026-09-10T17:31:04.179019+00:00,2026-09-10T17:31:04.179031+00:00,0.0100527418621038,16,,5,20,0.3018019295075169,0.0311870263871542,phase4_tuning,cv_trial,,,,,,
12e2ae90,phase4_tuning,Decision Tree,2026-09-10T17:31:04.263247+00:00,2026-09-10T17:31:04.263259+00:00,0.0114400839841836,18,,12,29,0.3430298075955625,0.0270009227752594,phase4_tuning,cv_trial,,,,,,
b5929495,phase4_tuning,Decision Tree,2026-09-10T17:31:04.378594+00:00,2026-09-10T17:31:04.378609+00:00,0.0093988902798188,15,0.7,6,36,0.3134272203705152,0.022380101098512,phase4_tuning,cv_trial,,,,,,
d849a6d9,phase4_tuning,Decision Tree,2026-09-10T17:31:04.455982+00:00,2026-09-10T17:31:04.455993+00:00,0.0149543754779482,6,0.7,17,32,0.3093939475998602,0.029508366154487,phase4_tuning,cv_trial,,,,,,
39241f5d,phase4_tuning,Decision Tree,2026-09-10T17:31:04.533705+00:00,2026-09-10T17:31:04.533717+00:00,0.019272399541785,2,0.5,1,4,0.3476753537132175,0.0330927663592437,phase4_tuning,cv_trial,,,,,,
fea87069,phase4_tuning,Decision Tree,2026-09-10T17:31:04.612915+00:00,2026-09-10T17:31:04.612925+00:00,0.0006877704223043,15,,4,5,,,phase4_tuning,best_of_search,0.216980976920992,0.3889235358064076,0.872757774823095,0.1715050441104248,,
d38ddf9e,phase4_tuning,Random Forest,2026-09-10T17:32:32.004648+00:00,2026-09-10T17:32:32.004666+00:00,,22,0.7,15,9,0.3011397615449769,0.0361062875768487,phase4_tuning,cv_trial,,,,,True,120.0
6ac6b3ca,phase4_tuning,Random Forest,2026-09-10T17:32:32.369343+00:00,2026-09-10T17:32:32.369366+00:00,,28,log2,11,12,0.354638485479937,0.0272934082253559,phase4_tuning,cv_trial,,,,,True,187.0
15a8d858,phase4_tuning,Random Forest,2026-09-10T17:32:32.681250+00:00,2026-09-10T17:32:32.681285+00:00,,6,log2,2,25,0.3195519106887214,0.0281876676534565,phase4_tuning,cv_trial,,,,,True,591.0
525fc003,phase4_tuning,Random Forest,2026-09-10T17:32:32.904144+00:00,2026-09-10T17:32:32.904171+00:00,,8,sqrt,1,13,0.2376985589845476,0.0317897099718377,phase4_tuning,cv_trial,,,,,False,413.0
b2624a1a,phase4_tuning,Random Forest,2026-09-10T17:32:33.088286+00:00,2026-09-10T17:32:33.088307+00:00,,14,,17,28,0.2924502813533692,0.037410771623539,phase4_tuning,cv_trial,,,,,False,158.0
23365fe2,phase4_tuning,Random Forest,2026-09-10T17:32:33.313576+00:00,2026-09-10T17:32:33.313604+00:00,,12,0.5,16,16,0.3105207226199987,0.0328812878269367,phase4_tuning,cv_trial,,,,,True,289.0
6410e9cd,phase4_tuning,Random Forest,2026-09-10T17:32:33.548066+00:00,2026-09-10T17:32:33.548092+00:00,,17,log2,12,4,0.329403113893466,0.0288851525433848,phase4_tuning,cv_trial,,,,,False,584.0
d144b44f,phase4_tuning,Random Forest,2026-09-10T17:32:33.722821+00:00,2026-09-10T17:32:33.722844+00:00,,9,0.7,9,19,0.2824043574496774,0.0355651661994302,phase4_tuning,cv_trial,,,,,True,487.0
4713f3ba,phase4_tuning,Random Forest,2026-09-10T17:32:33.945550+00:00,2026-09-10T17:32:33.945568+00:00,,16,sqrt,9,27,0.3336301637514632,0.0294277917787227,phase4_tuning,cv_trial,,,,,True,664.0
3cb11dbf,phase4_tuning,Random Forest,2026-09-10T17:32:34.161666+00:00,2026-09-10T17:32:34.161694+00:00,,22,0.5,15,8,0.2959104449624664,0.0312397086852301,phase4_tuning,cv_trial,,,,,False,527.0
e502e985,phase4_tuning,Random Forest,2026-09-10T17:32:34.374998+00:00,2026-09-10T17:32:34.375026+00:00,,10,log2,14,18,0.3799174700454631,0.0299835171557429,phase4_tuning,cv_trial,,,,,True,661.0
4618c748,phase4_tuning,Random Forest,2026-09-10T17:32:34.564670+00:00,2026-09-10T17:32:34.564688+00:00,,6,sqrt,6,5,0.2874851742055668,0.0295172232113008,phase4_tuning,cv_trial,,,,,False,576.0
fcb09ec6,phase4_tuning,Random Forest,2026-09-10T17:32:34.791569+00:00,2026-09-10T17:32:34.791595+00:00,,20,sqrt,12,35,0.3553315533784904,0.0296009041668166,phase4_tuning,cv_trial,,,,,True,301.0
77e86464,phase4_tuning,Random Forest,2026-09-10T17:32:34.977268+00:00,2026-09-10T17:32:34.977296+00:00,,6,0.5,8,22,0.2594052939065498,0.0375568757783826,phase4_tuning,cv_trial,,,,,False,437.0
9e3929bb,phase4_tuning,Random Forest,2026-09-10T17:32:35.167803+00:00,2026-09-10T17:32:35.167832+00:00,,23,sqrt,13,30,0.3583702859803396,0.0325060854831773,phase4_tuning,cv_trial,,,,,True,114.0
87b8a5a7,phase4_tuning,Random Forest,2026-09-10T17:32:35.363606+00:00,2026-09-10T17:32:35.363634+00:00,,3,,7,10,0.2958430373828983,0.0339682503864461,phase4_tuning,cv_trial,,,,,True,443.0
8d4f7604,phase4_tuning,Random Forest,2026-09-10T17:32:35.576080+00:00,2026-09-10T17:32:35.576099+00:00,,14,log2,19,18,0.4108066631271826,0.0336488055332234,phase4_tuning,cv_trial,,,,,True,491.0
f2647331,phase4_tuning,Random Forest,2026-09-10T17:32:35.736790+00:00,2026-09-10T17:32:35.736807+00:00,,5,,5,29,0.2600952705870276,0.038136408743248,phase4_tuning,cv_trial,,,,,True,234.0
7aaea9dc,phase4_tuning,Random Forest,2026-09-10T17:32:35.902706+00:00,2026-09-10T17:32:35.902732+00:00,,10,0.5,2,34,0.2720829623194256,0.0329786576380151,phase4_tuning,cv_trial,,,,,True,147.0
d0124cec,phase4_tuning,Random Forest,2026-09-10T17:32:36.091641+00:00,2026-09-10T17:32:36.091662+00:00,,25,0.7,3,23,0.2472210174768148,0.0382723077144511,phase4_tuning,cv_trial,,,,,True,646.0
df1cb04a,phase4_tuning,Random Forest,2026-09-10T17:32:36.256969+00:00,2026-09-10T17:32:36.256987+00:00,,5,0.7,15,15,0.301377540351198,0.0351817318186816,phase4_tuning,cv_trial,,,,,True,742.0
f8b21508,phase4_tuning,Random Forest,2026-09-10T17:32:36.414133+00:00,2026-09-10T17:32:36.414155+00:00,,7,sqrt,14,28,0.3563111687134391,0.0301476797617531,phase4_tuning,cv_trial,,,,,True,492.0
02b52d68,phase4_tuning,Random Forest,2026-09-10T17:32:36.591989+00:00,2026-09-10T17:32:36.592006+00:00,,17,sqrt,10,14,0.3343037184623993,0.0305680807506748,phase4_tuning,cv_trial,,,,,True,790.0
d04f476f,phase4_tuning,Random Forest,2026-09-10T17:32:36.776180+00:00,2026-09-10T17:32:36.776206+00:00,,9,,4,31,0.2541749251322391,0.0385758284585469,phase4_tuning,cv_trial,,,,,True,584.0
db65020b,phase4_tuning,Random Forest,2026-09-10T17:32:36.933612+00:00,2026-09-10T17:32:36.933633+00:00,,9,0.7,15,30,0.3013995995195088,0.0361687626141373,phase4_tuning,cv_trial,,,,,True,135.0
6f85c07f,phase4_tuning,Random Forest,2026-09-10T17:32:37.116108+00:00,2026-09-10T17:32:37.116125+00:00,,9,log2,19,23,0.4086758471848101,0.0334088832492871,phase4_tuning,cv_trial,,,,,True,677.0
0a54886f,phase4_tuning,Random Forest,2026-09-10T17:32:37.311050+00:00,2026-09-10T17:32:37.311076+00:00,,15,,6,29,0.2288029967520243,0.04073680180382,phase4_tuning,cv_trial,,,,,False,127.0
7c5a621d,phase4_tuning,Random Forest,2026-09-10T17:32:37.552130+00:00,2026-09-10T17:32:37.552161+00:00,,14,0.5,11,29,0.2830397186188821,0.0359926083818663,phase4_tuning,cv_trial,,,,,False,572.0
35d3eca3,phase4_tuning,Random Forest,2026-09-10T17:32:37.800760+00:00,2026-09-10T17:32:37.800785+00:00,,3,,13,4,0.315913652368056,0.0304147951632032,phase4_tuning,cv_trial,,,,,True,458.0
d4d551f7,phase4_tuning,Random Forest,2026-09-10T17:32:38.127477+00:00,2026-09-10T17:32:38.127498+00:00,,10,log2,9,38,0.3286509384712254,0.0300655277925684,phase4_tuning,cv_trial,,,,,False,324.0
f1984d64,phase4_tuning,Random Forest,2026-09-10T17:32:38.349143+00:00,2026-09-10T17:32:38.349163+00:00,,12,0.5,15,33,0.3094431926491549,0.0329190350552214,phase4_tuning,cv_trial,,,,,True,707.0
85470836,phase4_tuning,Random Forest,2026-09-10T17:32:38.519007+00:00,2026-09-10T17:32:38.519034+00:00,,11,0.5,17,13,0.3024117934533311,0.031053715758599,phase4_tuning,cv_trial,,,,,False,609.0
5ca74025,phase4_tuning,Random Forest,2026-09-10T17:32:38.685415+00:00,2026-09-10T17:32:38.685439+00:00,,4,log2,17,38,0.4025538979469852,0.0333746451080924,phase4_tuning,cv_trial,,,,,True,724.0
91f9304f,phase4_tuning,Random Forest,2026-09-10T17:32:38.870321+00:00,2026-09-10T17:32:38.870349+00:00,,19,log2,17,3,0.3601536690861455,0.0299571819500346,phase4_tuning,cv_trial,,,,,False,741.0
a8869532,phase4_tuning,Random Forest,2026-09-10T17:32:39.037307+00:00,2026-09-10T17:32:39.037341+00:00,,24,0.7,1,2,0.1477229404377953,0.0464697836668406,phase4_tuning,cv_trial,,,,,False,502.0
83202a3c,phase4_tuning,Random Forest,2026-09-10T17:32:39.209526+00:00,2026-09-10T17:32:39.209554+00:00,,4,0.7,12,27,0.2973224096401609,0.0311710788376431,phase4_tuning,cv_trial,,,,,False,771.0
3759d86f,phase4_tuning,Random Forest,2026-09-10T17:32:39.408952+00:00,2026-09-10T17:32:39.408973+00:00,,25,0.5,11,18,0.2777031840316124,0.0365437362480353,phase4_tuning,cv_trial,,,,,False,393.0
8024c192,phase4_tuning,Random Forest,2026-09-10T17:32:39.571648+00:00,2026-09-10T17:32:39.571675+00:00,,7,0.5,2,7,0.1817445433255238,0.0406251289791314,phase4_tuning,cv_trial,,,,,False,610.0
9ef81797,phase4_tuning,Random Forest,2026-09-10T17:32:39.761317+00:00,2026-09-10T17:32:39.761337+00:00,,18,,9,7,0.253237320823927,0.04950641330472,phase4_tuning,cv_trial,,,,,False,563.0
35287436,phase4_tuning,Random Forest,2026-09-10T17:32:39.941089+00:00,2026-09-10T17:32:39.941109+00:00,,5,0.5,4,20,0.2631558672553389,0.0333783488031875,phase4_tuning,cv_trial,,,,,True,445.0
f4e10cd1,phase4_tuning,Random Forest,2026-09-10T17:32:40.126699+00:00,2026-09-10T17:32:40.126726+00:00,,21,0.5,7,34,0.2937536214126194,0.0339940335783062,phase4_tuning,cv_trial,,,,,True,739.0
6d37ba35,phase4_tuning,Random Forest,2026-09-10T17:32:40.405662+00:00,2026-09-10T17:32:40.405706+00:00,,20,,11,29,0.2914152455245583,0.0392181086692003,phase4_tuning,cv_trial,,,,,True,572.0
40fd542a,phase4_tuning,Random Forest,2026-09-10T17:32:40.680329+00:00,2026-09-10T17:32:40.680356+00:00,,25,sqrt,3,8,0.2245913590250109,0.0352970063529685,phase4_tuning,cv_trial,,,,,False,243.0
672a7fdf,phase4_tuning,Random Forest,2026-09-10T17:32:40.862299+00:00,2026-09-10T17:32:40.862320+00:00,,18,,17,3,0.2925368087733249,0.0374291575197487,phase4_tuning,cv_trial,,,,,False,403.0
7d6e3baf,phase4_tuning,Random Forest,2026-09-10T17:32:41.175281+00:00,2026-09-10T17:32:41.175303+00:00,,14,0.7,5,33,0.2460558719883901,0.0372879525853599,phase4_tuning,cv_trial,,,,,False,108.0
